generation,futures_type,lifecycle_stage,strategy,timeframe,YYYY-MM,instrument,coverage_start_date,instrument_available,partial_coverage_month,coverage_status,trades,net_R,positive_month,negative_month,zero_month
v2,quarterly,baseline,T2,M30,2022-11,CNY,2022-04-21,true,false,AVAILABLE,5,-1.10035801166,false,true,false
v2,quarterly,baseline,T2,M30,2022-11,GD,2020-01-01,true,false,AVAILABLE,4,-2.47775716447,false,true,false
v2,quarterly,baseline,T2,M30,2022-11,BR,2020-01-01,true,false,AVAILABLE,5,5.18278489323,true,false,false
v2,quarterly,baseline,T2,M30,2022-11,MIX,2020-01-01,true,false,AVAILABLE,3,-1.6768606714,false,true,false
v2,quarterly,baseline,T2,M30,2022-11,NG,2020-02-03,true,false,AVAILABLE,4,-4.01638659127,false,true,false
v2,quarterly,baseline,T2,M30,2022-12,Si,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T2,M30,2022-12,CNY,2022-04-21,true,false,AVAILABLE,2,3.99226307441,true,false,false
v2,quarterly,baseline,T2,M30,2022-12,GD,2020-01-01,true,false,AVAILABLE,4,-0.182017939343,false,true,false
v2,quarterly,baseline,T2,M30,2022-12,BR,2020-01-01,true,false,AVAILABLE,2,0.550499020448,true,false,false
v2,quarterly,baseline,T2,M30,2022-12,MIX,2020-01-01,true,false,AVAILABLE,4,0.749854805588,true,false,false
v2,quarterly,baseline,T2,M30,2022-12,NG,2020-02-03,true,false,AVAILABLE,5,6.24408320675,true,false,false
v2,quarterly,baseline,T2,M30,2023-01,Si,2020-01-01,true,false,AVAILABLE,4,3.68598796189,true,false,false
v2,quarterly,baseline,T2,M30,2023-01,CNY,2022-04-21,true,false,AVAILABLE,8,-3.49939303467,false,true,false
v2,quarterly,baseline,T2,M30,2023-01,GD,2020-01-01,true,false,AVAILABLE,5,-0.665004705701,false,true,false
v2,quarterly,baseline,T2,M30,2023-01,BR,2020-01-01,true,false,AVAILABLE,5,0.095668031881,true,false,false
v2,quarterly,baseline,T2,M30,2023-01,MIX,2020-01-01,true,false,AVAILABLE,7,-2.51575008806,false,true,false
v2,quarterly,baseline,T2,M30,2023-01,NG,2020-02-03,true,false,AVAILABLE,8,13.631209782,true,false,false
v2,quarterly,baseline,T2,M30,2023-02,Si,2020-01-01,true,false,AVAILABLE,2,-1.5008797072,false,true,false
v2,quarterly,baseline,T2,M30,2023-02,CNY,2022-04-21,true,false,AVAILABLE,3,7.29204911009,true,false,false
v2,quarterly,baseline,T2,M30,2023-02,GD,2020-01-01,true,false,AVAILABLE,1,-0.640856106698,false,true,false
v2,quarterly,baseline,T2,M30,2023-02,BR,2020-01-01,true,false,AVAILABLE,6,-3.61093188565,false,true,false
v2,quarterly,baseline,T2,M30,2023-02,MIX,2020-01-01,true,false,AVAILABLE,3,2.33744344429,true,false,false
v2,quarterly,baseline,T2,M30,2023-02,NG,2020-02-03,true,false,AVAILABLE,3,4.70111846876,true,false,false
v2,quarterly,baseline,T2,M30,2023-03,Si,2020-01-01,true,false,AVAILABLE,4,-1.69491378427,false,true,false
v2,quarterly,baseline,T2,M30,2023-03,CNY,2022-04-21,true,false,AVAILABLE,9,0.658883546526,true,false,false
v2,quarterly,baseline,T2,M30,2023-03,GD,2020-01-01,true,false,AVAILABLE,3,-1.10434291613,false,true,false
v2,quarterly,baseline,T2,M30,2023-03,BR,2020-01-01,true,false,AVAILABLE,6,9.17341796093,true,false,false
v2,quarterly,baseline,T2,M30,2023-03,MIX,2020-01-01,true,false,AVAILABLE,8,-2.77754877033,false,true,false
v2,quarterly,baseline,T2,M30,2023-03,NG,2020-02-03,true,false,AVAILABLE,5,5.53017732624,true,false,false
v2,quarterly,baseline,T2,M30,2023-04,Si,2020-01-01,true,false,AVAILABLE,2,14.4109347537,true,false,false
v2,quarterly,baseline,T2,M30,2023-04,CNY,2022-04-21,true,false,AVAILABLE,2,4.77677735091,true,false,false
v2,quarterly,baseline,T2,M30,2023-04,GD,2020-01-01,true,false,AVAILABLE,1,1.26938632371,true,false,false
v2,quarterly,baseline,T2,M30,2023-04,BR,2020-01-01,true,false,AVAILABLE,5,1.62198026633,true,false,false
v2,quarterly,baseline,T2,M30,2023-04,MIX,2020-01-01,true,false,AVAILABLE,5,0.686449239773,true,false,false
v2,quarterly,baseline,T2,M30,2023-04,NG,2020-02-03,true,false,AVAILABLE,5,0.597593527703,true,false,false
v2,quarterly,baseline,T2,M30,2023-05,Si,2020-01-01,true,false,AVAILABLE,5,-2.96598829367,false,true,false
v2,quarterly,baseline,T2,M30,2023-05,CNY,2022-04-21,true,false,AVAILABLE,5,-0.739206775071,false,true,false
v2,quarterly,baseline,T2,M30,2023-05,GD,2020-01-01,true,false,AVAILABLE,3,4.5199659177,true,false,false
v2,quarterly,baseline,T2,M30,2023-05,BR,2020-01-01,true,false,AVAILABLE,2,-1.64382870045,false,true,false
v2,quarterly,baseline,T2,M30,2023-05,MIX,2020-01-01,true,false,AVAILABLE,6,1.18536837511,true,false,false
v2,quarterly,baseline,T2,M30,2023-05,NG,2020-02-03,true,false,AVAILABLE,6,-0.129387592113,false,true,false
v2,quarterly,baseline,T2,M30,2023-06,Si,2020-01-01,true,false,AVAILABLE,4,5.79766059365,true,false,false
v2,quarterly,baseline,T2,M30,2023-06,CNY,2022-04-21,true,false,AVAILABLE,3,3.16341326694,true,false,false
v2,quarterly,baseline,T2,M30,2023-06,GD,2020-01-01,true,false,AVAILABLE,4,-1.01304257756,false,true,false
v2,quarterly,baseline,T2,M30,2023-06,BR,2020-01-01,true,false,AVAILABLE,3,1.66583303542,true,false,false
v2,quarterly,baseline,T2,M30,2023-06,MIX,2020-01-01,true,false,AVAILABLE,2,-0.705439123361,false,true,false
v2,quarterly,baseline,T2,M30,2023-06,NG,2020-02-03,true,false,AVAILABLE,4,-0.642693626001,false,true,false
v2,quarterly,baseline,T2,M30,2023-07,Si,2020-01-01,true,false,AVAILABLE,7,1.75216567423,true,false,false
v2,quarterly,baseline,T2,M30,2023-07,CNY,2022-04-21,true,false,AVAILABLE,3,4.66955808961,true,false,false
v2,quarterly,baseline,T2,M30,2023-07,GD,2020-01-01,true,false,AVAILABLE,3,-3.00150598039,false,true,false
v2,quarterly,baseline,T2,M30,2023-07,BR,2020-01-01,true,false,AVAILABLE,8,-1.63236620642,false,true,false
v2,quarterly,baseline,T2,M30,2023-07,MIX,2020-01-01,true,false,AVAILABLE,7,1.24952608848,true,false,false
v2,quarterly,baseline,T2,M30,2023-07,NG,2020-02-03,true,false,AVAILABLE,5,-2.60064624285,false,true,false
v2,quarterly,baseline,T2,M30,2023-08,Si,2020-01-01,true,false,AVAILABLE,6,1.59211222129,true,false,false
v2,quarterly,baseline,T2,M30,2023-08,CNY,2022-04-21,true,false,AVAILABLE,6,1.17735179945,true,false,false
v2,quarterly,baseline,T2,M30,2023-08,GD,2020-01-01,true,false,AVAILABLE,7,0.998445785747,true,false,false
v2,quarterly,baseline,T2,M30,2023-08,BR,2020-01-01,true,false,AVAILABLE,4,-0.249358635338,false,true,false
v2,quarterly,baseline,T2,M30,2023-08,MIX,2020-01-01,true,false,AVAILABLE,6,-0.067770849937,false,true,false
v2,quarterly,baseline,T2,M30,2023-08,NG,2020-02-03,true,false,AVAILABLE,2,2.30302703785,true,false,false
v2,quarterly,baseline,T2,M30,2023-09,Si,2020-01-01,true,false,AVAILABLE,3,1.63449081821,true,false,false
v2,quarterly,baseline,T2,M30,2023-09,CNY,2022-04-21,true,false,AVAILABLE,8,-1.78523691726,false,true,false
v2,quarterly,baseline,T2,M30,2023-09,GD,2020-01-01,true,false,AVAILABLE,5,-1.77371398247,false,true,false
v2,quarterly,baseline,T2,M30,2023-09,BR,2020-01-01,true,false,AVAILABLE,5,-0.722195652791,false,true,false
v2,quarterly,baseline,T2,M30,2023-09,MIX,2020-01-01,true,false,AVAILABLE,2,-0.116590355587,false,true,false
v2,quarterly,baseline,T2,M30,2023-09,NG,2020-02-03,true,false,AVAILABLE,6,-2.15164148504,false,true,false
v2,quarterly,baseline,T2,M30,2023-10,Si,2020-01-01,true,false,AVAILABLE,6,4.61733495517,true,false,false
v2,quarterly,baseline,T2,M30,2023-10,CNY,2022-04-21,true,false,AVAILABLE,5,2.38706011639,true,false,false
v2,quarterly,baseline,T2,M30,2023-10,GD,2020-01-01,true,false,AVAILABLE,4,1.86569960139,true,false,false
v2,quarterly,baseline,T2,M30,2023-10,BR,2020-01-01,true,false,AVAILABLE,3,0.857407322604,true,false,false
v2,quarterly,baseline,T2,M30,2023-10,MIX,2020-01-01,true,false,AVAILABLE,4,-1.97300699181,false,true,false
v2,quarterly,baseline,T2,M30,2023-10,NG,2020-02-03,true,false,AVAILABLE,6,3.69995548462,true,false,false
v2,quarterly,baseline,T2,M30,2023-11,Si,2020-01-01,true,false,AVAILABLE,3,-2.36410822625,false,true,false
v2,quarterly,baseline,T2,M30,2023-11,CNY,2022-04-21,true,false,AVAILABLE,3,2.26852826053,true,false,false
v2,quarterly,baseline,T2,M30,2023-11,GD,2020-01-01,true,false,AVAILABLE,5,-0.307426107045,false,true,false
v2,quarterly,baseline,T2,M30,2023-11,BR,2020-01-01,true,false,AVAILABLE,4,5.82505561205,true,false,false
v2,quarterly,baseline,T2,M30,2023-11,MIX,2020-01-01,true,false,AVAILABLE,5,-4.02908051787,false,true,false
v2,quarterly,baseline,T2,M30,2023-11,NG,2020-02-03,true,false,AVAILABLE,9,4.73172657053,true,false,false
v2,quarterly,baseline,T2,M30,2023-12,Si,2020-01-01,true,false,AVAILABLE,5,7.80972262156,true,false,false
v2,quarterly,baseline,T2,M30,2023-12,CNY,2022-04-21,true,false,AVAILABLE,5,-3.45134377156,false,true,false
v2,quarterly,baseline,T2,M30,2023-12,GD,2020-01-01,true,false,AVAILABLE,2,4.34551644653,true,false,false
v2,quarterly,baseline,T2,M30,2023-12,BR,2020-01-01,true,false,AVAILABLE,6,-4.41550007203,false,true,false
v2,quarterly,baseline,T2,M30,2023-12,MIX,2020-01-01,true,false,AVAILABLE,5,0.087258622375,true,false,false
v2,quarterly,baseline,T2,M30,2023-12,NG,2020-02-03,true,false,AVAILABLE,5,-0.645382914203,false,true,false
v2,quarterly,baseline,T2,M30,2024-01,Si,2020-01-01,true,false,AVAILABLE,7,-1.96140840752,false,true,false
v2,quarterly,baseline,T2,M30,2024-01,CNY,2022-04-21,true,false,AVAILABLE,4,-2.41799508072,false,true,false
v2,quarterly,baseline,T2,M30,2024-01,GD,2020-01-01,true,false,AVAILABLE,4,-1.21713563795,false,true,false
v2,quarterly,baseline,T2,M30,2024-01,BR,2020-01-01,true,false,AVAILABLE,4,4.9494836763,true,false,false
v2,quarterly,baseline,T2,M30,2024-01,MIX,2020-01-01,true,false,AVAILABLE,6,-3.26928375434,false,true,false
v2,quarterly,baseline,T2,M30,2024-01,NG,2020-02-03,true,false,AVAILABLE,4,-1.08645751019,false,true,false
v2,quarterly,baseline,T2,M30,2024-02,Si,2020-01-01,true,false,AVAILABLE,4,0.953846005192,true,false,false
v2,quarterly,baseline,T2,M30,2024-02,CNY,2022-04-21,true,false,AVAILABLE,5,-3.23154796269,false,true,false
v2,quarterly,baseline,T2,M30,2024-02,GD,2020-01-01,true,false,AVAILABLE,4,-2.01977506259,false,true,false
v2,quarterly,baseline,T2,M30,2024-02,BR,2020-01-01,true,false,AVAILABLE,4,-1.30346605298,false,true,false
v2,quarterly,baseline,T2,M30,2024-02,MIX,2020-01-01,true,false,AVAILABLE,4,-0.211658583872,false,true,false
v2,quarterly,baseline,T2,M30,2024-02,NG,2020-02-03,true,false,AVAILABLE,5,6.24173220193,true,false,false
v2,quarterly,baseline,T2,M30,2024-03,Si,2020-01-01,true,false,AVAILABLE,8,-2.42989466739,false,true,false
v2,quarterly,baseline,T2,M30,2024-03,CNY,2022-04-21,true,false,AVAILABLE,1,-1.03621195244,false,true,false
v2,quarterly,baseline,T2,M30,2024-03,GD,2020-01-01,true,false,AVAILABLE,6,3.25584082074,true,false,false
v2,quarterly,baseline,T2,M30,2024-03,BR,2020-01-01,true,false,AVAILABLE,1,1.31666364847,true,false,false
v2,quarterly,baseline,T2,M30,2024-03,MIX,2020-01-01,true,false,AVAILABLE,5,-1.53844690564,false,true,false
v2,quarterly,baseline,T2,M30,2024-03,NG,2020-02-03,true,false,AVAILABLE,2,5.3849811819,true,false,false
v2,quarterly,baseline,T2,M30,2024-04,Si,2020-01-01,true,false,AVAILABLE,6,0.86070166902,true,false,false
v2,quarterly,baseline,T2,M30,2024-04,CNY,2022-04-21,true,false,AVAILABLE,6,-1.68509471772,false,true,false
v2,quarterly,baseline,T2,M30,2024-04,GD,2020-01-01,true,false,AVAILABLE,7,-1.78747126842,false,true,false
v2,quarterly,baseline,T2,M30,2024-04,BR,2020-01-01,true,false,AVAILABLE,5,-3.09781335926,false,true,false
v2,quarterly,baseline,T2,M30,2024-04,MIX,2020-01-01,true,false,AVAILABLE,5,0.370588191997,true,false,false
v2,quarterly,baseline,T2,M30,2024-04,NG,2020-02-03,true,false,AVAILABLE,3,-2.38991581767,false,true,false
v2,quarterly,baseline,T2,M30,2024-05,Si,2020-01-01,true,false,AVAILABLE,9,0.270762253945,true,false,false
v2,quarterly,baseline,T2,M30,2024-05,CNY,2022-04-21,true,false,AVAILABLE,8,-2.44468308018,false,true,false
v2,quarterly,baseline,T2,M30,2024-05,GD,2020-01-01,true,false,AVAILABLE,3,0.159378308028,true,false,false
v2,quarterly,baseline,T2,M30,2024-05,BR,2020-01-01,true,false,AVAILABLE,3,5.34452581698,true,false,false
v2,quarterly,baseline,T2,M30,2024-05,MIX,2020-01-01,true,false,AVAILABLE,6,1.98281089055,true,false,false
v2,quarterly,baseline,T2,M30,2024-05,NG,2020-02-03,true,false,AVAILABLE,6,4.12256898608,true,false,false
v2,quarterly,baseline,T2,M30,2024-06,Si,2020-01-01,true,false,AVAILABLE,5,6.46014406116,true,false,false
v2,quarterly,baseline,T2,M30,2024-06,CNY,2022-04-21,true,false,AVAILABLE,5,-2.68335074747,false,true,false
v2,quarterly,baseline,T2,M30,2024-06,GD,2020-01-01,true,false,AVAILABLE,3,0.227842382277,true,false,false
v2,quarterly,baseline,T2,M30,2024-06,BR,2020-01-01,true,false,AVAILABLE,4,-3.09343652238,false,true,false
v2,quarterly,baseline,T2,M30,2024-06,MIX,2020-01-01,true,false,AVAILABLE,7,-0.822549213445,false,true,false
v2,quarterly,baseline,T2,M30,2024-06,NG,2020-02-03,true,false,AVAILABLE,4,2.54695599963,true,false,false
v2,quarterly,baseline,T2,M30,2024-07,Si,2020-01-01,true,false,AVAILABLE,7,-4.04337808453,false,true,false
v2,quarterly,baseline,T2,M30,2024-07,CNY,2022-04-21,true,false,AVAILABLE,2,-1.89382581053,false,true,false
v2,quarterly,baseline,T2,M30,2024-07,GD,2020-01-01,true,false,AVAILABLE,4,0.677861929554,true,false,false
v2,quarterly,baseline,T2,M30,2024-07,BR,2020-01-01,true,false,AVAILABLE,6,2.48719552247,true,false,false
v2,quarterly,baseline,T2,M30,2024-07,MIX,2020-01-01,true,false,AVAILABLE,10,0.689083865293,true,false,false
v2,quarterly,baseline,T2,M30,2024-07,NG,2020-02-03,true,false,AVAILABLE,4,2.28560964199,true,false,false
v2,quarterly,baseline,T2,M30,2024-08,Si,2020-01-01,true,false,AVAILABLE,1,1.2051855165,true,false,false
v2,quarterly,baseline,T2,M30,2024-08,CNY,2022-04-21,true,false,AVAILABLE,1,3.56913868403,true,false,false
v2,quarterly,baseline,T2,M30,2024-08,GD,2020-01-01,true,false,AVAILABLE,4,0.164380010496,true,false,false
v2,quarterly,baseline,T2,M30,2024-08,BR,2020-01-01,true,false,AVAILABLE,2,8.11541419771,true,false,false
v2,quarterly,baseline,T2,M30,2024-08,MIX,2020-01-01,true,false,AVAILABLE,6,4.77326479422,true,false,false
v2,quarterly,baseline,T2,M30,2024-08,NG,2020-02-03,true,false,AVAILABLE,5,-0.513001039337,false,true,false
v2,quarterly,baseline,T2,M30,2024-09,Si,2020-01-01,true,false,AVAILABLE,4,-0.773920233985,false,true,false
v2,quarterly,baseline,T2,M30,2024-09,CNY,2022-04-21,true,false,AVAILABLE,7,7.60083137821,true,false,false
v2,quarterly,baseline,T2,M30,2024-09,GD,2020-01-01,true,false,AVAILABLE,2,-0.87760521173,false,true,false
v2,quarterly,baseline,T2,M30,2024-09,BR,2020-01-01,true,false,AVAILABLE,5,-4.09482040682,false,true,false
v2,quarterly,baseline,T2,M30,2024-09,MIX,2020-01-01,true,false,AVAILABLE,5,-0.331610408899,false,true,false
v2,quarterly,baseline,T2,M30,2024-09,NG,2020-02-03,true,false,AVAILABLE,3,-3.56419382411,false,true,false
v2,quarterly,baseline,T2,M30,2024-10,Si,2020-01-01,true,false,AVAILABLE,10,6.6236639052,true,false,false
v2,quarterly,baseline,T2,M30,2024-10,CNY,2022-04-21,true,false,AVAILABLE,6,-1.57080424395,false,true,false
v2,quarterly,baseline,T2,M30,2024-10,GD,2020-01-01,true,false,AVAILABLE,4,-1.38475863064,false,true,false
v2,quarterly,baseline,T2,M30,2024-10,BR,2020-01-01,true,false,AVAILABLE,1,-0.858807796964,false,true,false
v2,quarterly,baseline,T2,M30,2024-10,MIX,2020-01-01,true,false,AVAILABLE,4,0.746241623591,true,false,false
v2,quarterly,baseline,T2,M30,2024-10,NG,2020-02-03,true,false,AVAILABLE,4,-3.37959081343,false,true,false
v2,quarterly,baseline,T2,M30,2024-11,Si,2020-01-01,true,false,AVAILABLE,7,1.29008815541,true,false,false
v2,quarterly,baseline,T2,M30,2024-11,CNY,2022-04-21,true,false,AVAILABLE,5,-4.00289460369,false,true,false
v2,quarterly,baseline,T2,M30,2024-11,GD,2020-01-01,true,false,AVAILABLE,4,-3.1205040195,false,true,false
v2,quarterly,baseline,T2,M30,2024-11,BR,2020-01-01,true,false,AVAILABLE,4,-4.11765656475,false,true,false
v2,quarterly,baseline,T2,M30,2024-11,MIX,2020-01-01,true,false,AVAILABLE,6,4.23967558678,true,false,false
v2,quarterly,baseline,T2,M30,2024-11,NG,2020-02-03,true,false,AVAILABLE,3,-0.260027491,false,true,false
v2,quarterly,baseline,T2,M30,2024-12,Si,2020-01-01,true,false,AVAILABLE,5,-2.82034739938,false,true,false
v2,quarterly,baseline,T2,M30,2024-12,CNY,2022-04-21,true,false,AVAILABLE,8,2.34705833164,true,false,false
v2,quarterly,baseline,T2,M30,2024-12,GD,2020-01-01,true,false,AVAILABLE,2,0.993212008109,true,false,false
v2,quarterly,baseline,T2,M30,2024-12,BR,2020-01-01,true,false,AVAILABLE,6,-2.62005332691,false,true,false
v2,quarterly,baseline,T2,M30,2024-12,MIX,2020-01-01,true,false,AVAILABLE,9,-3.846313362,false,true,false
v2,quarterly,baseline,T2,M30,2024-12,NG,2020-02-03,true,false,AVAILABLE,11,-2.43581330714,false,true,false
v2,quarterly,baseline,T2,H1,2020-01,Si,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T2,H1,2020-01,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-01,GD,2020-01-01,true,false,AVAILABLE,1,-0.891080966881,false,true,false
v2,quarterly,baseline,T2,H1,2020-01,BR,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T2,H1,2020-01,MIX,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T2,H1,2020-01,NG,2020-02-03,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-02,Si,2020-01-01,true,false,AVAILABLE,2,0.811448799729,true,false,false
v2,quarterly,baseline,T2,H1,2020-02,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-02,GD,2020-01-01,true,false,AVAILABLE,3,2.32325879686,true,false,false
v2,quarterly,baseline,T2,H1,2020-02,BR,2020-01-01,true,false,AVAILABLE,3,2.46795052953,true,false,false
v2,quarterly,baseline,T2,H1,2020-02,MIX,2020-01-01,true,false,AVAILABLE,3,-0.528743503741,false,true,false
v2,quarterly,baseline,T2,H1,2020-02,NG,2020-02-03,true,true,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T2,H1,2020-03,Si,2020-01-01,true,false,AVAILABLE,4,1.74730040855,true,false,false
v2,quarterly,baseline,T2,H1,2020-03,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-03,GD,2020-01-01,true,false,AVAILABLE,2,-1.75912492799,false,true,false
v2,quarterly,baseline,T2,H1,2020-03,BR,2020-01-01,true,false,AVAILABLE,6,-3.04761934225,false,true,false
v2,quarterly,baseline,T2,H1,2020-03,MIX,2020-01-01,true,false,AVAILABLE,3,-1.68560701125,false,true,false
v2,quarterly,baseline,T2,H1,2020-03,NG,2020-02-03,true,false,AVAILABLE,2,-1.61047708687,false,true,false
v2,quarterly,baseline,T2,H1,2020-04,Si,2020-01-01,true,false,AVAILABLE,3,0.124742423306,true,false,false
v2,quarterly,baseline,T2,H1,2020-04,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-04,GD,2020-01-01,true,false,AVAILABLE,2,2.63621993485,true,false,false
v2,quarterly,baseline,T2,H1,2020-04,BR,2020-01-01,true,false,AVAILABLE,4,4.15809445355,true,false,false
v2,quarterly,baseline,T2,H1,2020-04,MIX,2020-01-01,true,false,AVAILABLE,3,-2.95217427638,false,true,false
v2,quarterly,baseline,T2,H1,2020-04,NG,2020-02-03,true,false,AVAILABLE,3,0.665943676962,true,false,false
v2,quarterly,baseline,T2,H1,2020-05,Si,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T2,H1,2020-05,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-05,GD,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T2,H1,2020-05,BR,2020-01-01,true,false,AVAILABLE,2,0.988258001463,true,false,false
v2,quarterly,baseline,T2,H1,2020-05,MIX,2020-01-01,true,false,AVAILABLE,2,-0.678142398924,false,true,false
v2,quarterly,baseline,T2,H1,2020-05,NG,2020-02-03,true,false,AVAILABLE,2,-1.62477493597,false,true,false
v2,quarterly,baseline,T2,H1,2020-06,Si,2020-01-01,true,false,AVAILABLE,1,-1.00000445,false,true,false
v2,quarterly,baseline,T2,H1,2020-06,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-06,GD,2020-01-01,true,false,AVAILABLE,2,-0.65171756119,false,true,false
v2,quarterly,baseline,T2,H1,2020-06,BR,2020-01-01,true,false,AVAILABLE,3,4.03413919393,true,false,false
v2,quarterly,baseline,T2,H1,2020-06,MIX,2020-01-01,true,false,AVAILABLE,3,-2.31770683846,false,true,false
v2,quarterly,baseline,T2,H1,2020-06,NG,2020-02-03,true,false,AVAILABLE,2,-1.70470133366,false,true,false
v2,quarterly,baseline,T2,H1,2020-07,Si,2020-01-01,true,false,AVAILABLE,2,0.213155123972,true,false,false
v2,quarterly,baseline,T2,H1,2020-07,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-07,GD,2020-01-01,true,false,AVAILABLE,3,-2.09087471102,false,true,false
v2,quarterly,baseline,T2,H1,2020-07,BR,2020-01-01,true,false,AVAILABLE,2,-0.831953726144,false,true,false
v2,quarterly,baseline,T2,H1,2020-07,MIX,2020-01-01,true,false,AVAILABLE,3,1.15136056719,true,false,false
v2,quarterly,baseline,T2,H1,2020-07,NG,2020-02-03,true,false,AVAILABLE,1,1.32858127178,true,false,false
v2,quarterly,baseline,T2,H1,2020-08,Si,2020-01-01,true,false,AVAILABLE,3,1.75872072607,true,false,false
v2,quarterly,baseline,T2,H1,2020-08,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-08,GD,2020-01-01,true,false,AVAILABLE,2,-1.84234749772,false,true,false
v2,quarterly,baseline,T2,H1,2020-08,BR,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,baseline,T2,H1,2020-08,MIX,2020-01-01,true,false,AVAILABLE,4,-0.74823113441,false,true,false
v2,quarterly,baseline,T2,H1,2020-08,NG,2020-02-03,true,false,AVAILABLE,1,1.44467483045,true,false,false
v2,quarterly,baseline,T2,H1,2020-09,Si,2020-01-01,true,false,AVAILABLE,4,2.42861810147,true,false,false
v2,quarterly,baseline,T2,H1,2020-09,CNY,2022-04-21,false,false,NOT_YET_AVAILABLE,0,0,false,false,false
v2,quarterly,baseline,T2,H1,2020-09,GD,2020-01-01,true,false,AVAILABLE,2,0.25427387421,true,false,false
v2,quarterly,baseline,T2,H1,2020-09,BR,2020-01-01,true,false,AVAILABLE,2,3.41227504483,true,false,false
v2,quarterly,baseline,T2,H1,2020-09,MIX,2020-01-01,true,false,AVAILABLE,6,-4.16312822426,false,true,false
