generation,futures_type,lifecycle_stage,strategy,timeframe,YYYY-MM,instrument,coverage_start_date,instrument_available,partial_coverage_month,coverage_status,trades,net_R,positive_month,negative_month,zero_month
v2,quarterly,true_oos,T2,H1,2025-08,MIX,2020-01-01,true,false,AVAILABLE,2,-0.864975940719,false,true,false
v2,quarterly,true_oos,T2,H1,2025-08,NG,2020-02-03,true,false,AVAILABLE,4,1.02226442962,true,false,false
v2,quarterly,true_oos,T2,H1,2025-09,Si,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,true_oos,T2,H1,2025-09,CNY,2022-04-21,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,true_oos,T2,H1,2025-09,GD,2020-01-01,true,false,AVAILABLE,4,-0.190820174558,false,true,false
v2,quarterly,true_oos,T2,H1,2025-09,BR,2020-01-01,true,false,AVAILABLE,5,0.487795508433,true,false,false
v2,quarterly,true_oos,T2,H1,2025-09,MIX,2020-01-01,true,false,AVAILABLE,3,0.0062430638504,true,false,false
v2,quarterly,true_oos,T2,H1,2025-09,NG,2020-02-03,true,false,AVAILABLE,3,-1.13452297808,false,true,false
v2,quarterly,true_oos,T2,H1,2025-10,Si,2020-01-01,true,false,AVAILABLE,2,-1.13277127373,false,true,false
v2,quarterly,true_oos,T2,H1,2025-10,CNY,2022-04-21,true,false,AVAILABLE,2,-0.976613442456,false,true,false
v2,quarterly,true_oos,T2,H1,2025-10,GD,2020-01-01,true,false,AVAILABLE,1,0.0584689682651,true,false,false
v2,quarterly,true_oos,T2,H1,2025-10,BR,2020-01-01,true,false,AVAILABLE,4,-2.36260499568,false,true,false
v2,quarterly,true_oos,T2,H1,2025-10,MIX,2020-01-01,true,false,AVAILABLE,4,1.59605720714,true,false,false
v2,quarterly,true_oos,T2,H1,2025-10,NG,2020-02-03,true,false,AVAILABLE,2,-2.10380958717,false,true,false
v2,quarterly,true_oos,T2,H1,2025-11,Si,2020-01-01,true,false,AVAILABLE,4,4.92985822349,true,false,false
v2,quarterly,true_oos,T2,H1,2025-11,CNY,2022-04-21,true,false,AVAILABLE,2,6.20636381937,true,false,false
v2,quarterly,true_oos,T2,H1,2025-11,GD,2020-01-01,true,false,AVAILABLE,2,3.5873288108,true,false,false
v2,quarterly,true_oos,T2,H1,2025-11,BR,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,true_oos,T2,H1,2025-11,MIX,2020-01-01,true,false,AVAILABLE,3,-1.06157090989,false,true,false
v2,quarterly,true_oos,T2,H1,2025-11,NG,2020-02-03,true,false,AVAILABLE,7,-5.72531307471,false,true,false
v2,quarterly,true_oos,T2,H1,2025-12,Si,2020-01-01,true,false,AVAILABLE,5,1.65156800059,true,false,false
v2,quarterly,true_oos,T2,H1,2025-12,CNY,2022-04-21,true,false,AVAILABLE,3,-1.34889415673,false,true,false
v2,quarterly,true_oos,T2,H1,2025-12,GD,2020-01-01,true,false,AVAILABLE,3,4.42992758912,true,false,false
v2,quarterly,true_oos,T2,H1,2025-12,BR,2020-01-01,true,false,AVAILABLE,3,-0.362710278272,false,true,false
v2,quarterly,true_oos,T2,H1,2025-12,MIX,2020-01-01,true,false,AVAILABLE,3,0.996701485771,true,false,false
v2,quarterly,true_oos,T2,H1,2025-12,NG,2020-02-03,true,false,AVAILABLE,6,2.304531755,true,false,false
v2,quarterly,true_oos,T2,H1,2026-01,Si,2020-01-01,true,false,AVAILABLE,1,-0.219006375403,false,true,false
v2,quarterly,true_oos,T2,H1,2026-01,CNY,2022-04-21,true,false,AVAILABLE,1,-0.146127626042,false,true,false
v2,quarterly,true_oos,T2,H1,2026-01,GD,2020-01-01,true,false,AVAILABLE,4,3.47894980919,true,false,false
v2,quarterly,true_oos,T2,H1,2026-01,BR,2020-01-01,true,false,AVAILABLE,2,3.4588931765,true,false,false
v2,quarterly,true_oos,T2,H1,2026-01,MIX,2020-01-01,true,false,AVAILABLE,4,-2.35146967045,false,true,false
v2,quarterly,true_oos,T2,H1,2026-01,NG,2020-02-03,true,false,AVAILABLE,3,1.7649890219,true,false,false
v2,quarterly,true_oos,T2,H1,2026-02,Si,2020-01-01,true,false,AVAILABLE,1,-0.665132464892,false,true,false
v2,quarterly,true_oos,T2,H1,2026-02,CNY,2022-04-21,true,false,AVAILABLE,2,-1.59726904245,false,true,false
v2,quarterly,true_oos,T2,H1,2026-02,GD,2020-01-01,true,false,AVAILABLE,1,0.167225179571,true,false,false
v2,quarterly,true_oos,T2,H1,2026-02,BR,2020-01-01,true,false,AVAILABLE,4,1.28150667553,true,false,false
v2,quarterly,true_oos,T2,H1,2026-02,MIX,2020-01-01,true,false,AVAILABLE,1,0.152743107273,true,false,false
v2,quarterly,true_oos,T2,H1,2026-02,NG,2020-02-03,true,false,AVAILABLE,4,0.933502290413,true,false,false
v2,quarterly,true_oos,T2,H1,2026-03,Si,2020-01-01,true,false,AVAILABLE,1,-0.0871992708705,false,true,false
v2,quarterly,true_oos,T2,H1,2026-03,CNY,2022-04-21,true,false,AVAILABLE,1,-1.0187062605,false,true,false
v2,quarterly,true_oos,T2,H1,2026-03,GD,2020-01-01,true,false,AVAILABLE,3,15.9290089278,true,false,false
v2,quarterly,true_oos,T2,H1,2026-03,BR,2020-01-01,true,false,AVAILABLE,5,4.62833214152,true,false,false
v2,quarterly,true_oos,T2,H1,2026-03,MIX,2020-01-01,true,false,AVAILABLE,3,0.42003894367,true,false,false
v2,quarterly,true_oos,T2,H1,2026-03,NG,2020-02-03,true,false,AVAILABLE,4,-1.88067094291,false,true,false
v2,quarterly,true_oos,T2,H1,2026-04,Si,2020-01-01,true,false,AVAILABLE,4,1.03810846963,true,false,false
v2,quarterly,true_oos,T2,H1,2026-04,CNY,2022-04-21,true,false,AVAILABLE,5,-2.60160932539,false,true,false
v2,quarterly,true_oos,T2,H1,2026-04,GD,2020-01-01,true,false,AVAILABLE,1,0.476707802664,true,false,false
v2,quarterly,true_oos,T2,H1,2026-04,BR,2020-01-01,true,false,AVAILABLE,5,1.10234344432,true,false,false
v2,quarterly,true_oos,T2,H1,2026-04,MIX,2020-01-01,true,false,AVAILABLE,3,2.41124845692,true,false,false
v2,quarterly,true_oos,T2,H1,2026-04,NG,2020-02-03,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,true_oos,T2,H1,2026-05,Si,2020-01-01,true,false,AVAILABLE,2,13.4022923511,true,false,false
v2,quarterly,true_oos,T2,H1,2026-05,CNY,2022-04-21,true,false,AVAILABLE,1,0.424264304953,true,false,false
v2,quarterly,true_oos,T2,H1,2026-05,GD,2020-01-01,true,false,AVAILABLE,1,0.739222284455,true,false,false
v2,quarterly,true_oos,T2,H1,2026-05,BR,2020-01-01,true,false,AVAILABLE,1,-1.00250407159,false,true,false
v2,quarterly,true_oos,T2,H1,2026-05,MIX,2020-01-01,true,false,AVAILABLE,3,1.00315793912,true,false,false
v2,quarterly,true_oos,T2,H1,2026-05,NG,2020-02-03,true,false,AVAILABLE,2,0.119366819075,true,false,false
v2,quarterly,true_oos,T2,H1,2026-06,Si,2020-01-01,true,false,AVAILABLE,4,-1.63903189266,false,true,false
v2,quarterly,true_oos,T2,H1,2026-06,CNY,2022-04-21,true,false,AVAILABLE,3,-3.10428712441,false,true,false
v2,quarterly,true_oos,T2,H1,2026-06,GD,2020-01-01,true,false,AVAILABLE,3,1.6468160403,true,false,false
v2,quarterly,true_oos,T2,H1,2026-06,BR,2020-01-01,true,false,AVAILABLE,1,-1.00158777747,false,true,false
v2,quarterly,true_oos,T2,H1,2026-06,MIX,2020-01-01,true,false,AVAILABLE,2,-1.19055377139,false,true,false
v2,quarterly,true_oos,T2,H1,2026-06,NG,2020-02-03,true,false,AVAILABLE,1,-0.0270798385688,false,true,false
v2,quarterly,true_oos,T2,H1,2026-07,Si,2020-01-01,true,false,AVAILABLE,1,-0.425520225943,false,true,false
v2,quarterly,true_oos,T2,H1,2026-07,CNY,2022-04-21,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,true_oos,T2,H1,2026-07,GD,2020-01-01,true,false,AVAILABLE,5,-5.83438308724,false,true,false
v2,quarterly,true_oos,T2,H1,2026-07,BR,2020-01-01,true,false,AVAILABLE,4,7.65775736606,true,false,false
v2,quarterly,true_oos,T2,H1,2026-07,MIX,2020-01-01,true,false,AVAILABLE,2,-1.07623725522,false,true,false
v2,quarterly,true_oos,T2,H1,2026-07,NG,2020-02-03,true,false,AVAILABLE,4,-0.610794673034,false,true,false
v2,quarterly,true_oos,T2,H1,2026-08,Si,2020-01-01,true,false,AVAILABLE,4,4.8049328061,true,false,false
v2,quarterly,true_oos,T2,H1,2026-08,CNY,2022-04-21,true,false,AVAILABLE,4,6.69180648029,true,false,false
v2,quarterly,true_oos,T2,H1,2026-08,GD,2020-01-01,true,false,AVAILABLE,4,-1.79010437427,false,true,false
v2,quarterly,true_oos,T2,H1,2026-08,BR,2020-01-01,true,false,AVAILABLE,3,0.640872195996,true,false,false
v2,quarterly,true_oos,T2,H1,2026-08,MIX,2020-01-01,true,false,AVAILABLE,1,-0.928149269768,false,true,false
v2,quarterly,true_oos,T2,H1,2026-08,NG,2020-02-03,true,false,AVAILABLE,1,-0.0364172491892,false,true,false
v2,quarterly,true_oos,T2,H1,2026-09,Si,2020-01-01,true,false,AVAILABLE,1,-1.00000512736,false,true,false
v2,quarterly,true_oos,T2,H1,2026-09,CNY,2022-04-21,true,false,AVAILABLE,2,-1.28583301995,false,true,false
v2,quarterly,true_oos,T2,H1,2026-09,GD,2020-01-01,true,false,AVAILABLE,3,-0.299856536262,false,true,false
v2,quarterly,true_oos,T2,H1,2026-09,BR,2020-01-01,true,false,AVAILABLE,3,2.08727494469,true,false,false
v2,quarterly,true_oos,T2,H1,2026-09,MIX,2020-01-01,true,false,AVAILABLE,1,-1.00000106182,false,true,false
v2,quarterly,true_oos,T2,H1,2026-09,NG,2020-02-03,true,false,AVAILABLE,2,-2.54175377513,false,true,false
v2,quarterly,true_oos,T3,M30,2025-01,Si,2020-01-01,true,false,AVAILABLE,5,-1.07231885704,false,true,false
v2,quarterly,true_oos,T3,M30,2025-01,CNY,2022-04-21,true,false,AVAILABLE,4,0.064973631219,true,false,false
v2,quarterly,true_oos,T3,M30,2025-01,GD,2020-01-01,true,false,AVAILABLE,2,-2.00083873294,false,true,false
v2,quarterly,true_oos,T3,M30,2025-01,BR,2020-01-01,true,false,AVAILABLE,2,-1.8162194085,false,true,false
v2,quarterly,true_oos,T3,M30,2025-01,MIX,2020-01-01,true,false,AVAILABLE,1,0.333799708475,true,false,false
v2,quarterly,true_oos,T3,M30,2025-01,NG,2020-02-03,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,true_oos,T3,M30,2025-02,Si,2020-01-01,true,false,AVAILABLE,5,2.07207747799,true,false,false
v2,quarterly,true_oos,T3,M30,2025-02,CNY,2022-04-21,true,false,AVAILABLE,5,0.464861457991,true,false,false
v2,quarterly,true_oos,T3,M30,2025-02,GD,2020-01-01,true,false,AVAILABLE,8,4.78270960628,true,false,false
v2,quarterly,true_oos,T3,M30,2025-02,BR,2020-01-01,true,false,AVAILABLE,5,-1.88744673202,false,true,false
v2,quarterly,true_oos,T3,M30,2025-02,MIX,2020-01-01,true,false,AVAILABLE,7,3.0306921769,true,false,false
v2,quarterly,true_oos,T3,M30,2025-02,NG,2020-02-03,true,false,AVAILABLE,9,1.66467413589,true,false,false
v2,quarterly,true_oos,T3,M30,2025-03,Si,2020-01-01,true,false,AVAILABLE,4,-1.21670936464,false,true,false
v2,quarterly,true_oos,T3,M30,2025-03,CNY,2022-04-21,true,false,AVAILABLE,4,-2.10636021618,false,true,false
v2,quarterly,true_oos,T3,M30,2025-03,GD,2020-01-01,true,false,AVAILABLE,5,1.0493107244,true,false,false
v2,quarterly,true_oos,T3,M30,2025-03,BR,2020-01-01,true,false,AVAILABLE,4,-0.340510897804,false,true,false
v2,quarterly,true_oos,T3,M30,2025-03,MIX,2020-01-01,true,false,AVAILABLE,5,3.15726952356,true,false,false
v2,quarterly,true_oos,T3,M30,2025-03,NG,2020-02-03,true,false,AVAILABLE,2,1.06205429404,true,false,false
v2,quarterly,true_oos,T3,M30,2025-04,Si,2020-01-01,true,false,AVAILABLE,2,-1.74464845238,false,true,false
v2,quarterly,true_oos,T3,M30,2025-04,CNY,2022-04-21,true,false,AVAILABLE,4,-3.39182362504,false,true,false
v2,quarterly,true_oos,T3,M30,2025-04,GD,2020-01-01,true,false,AVAILABLE,6,0.00265466405,true,false,false
v2,quarterly,true_oos,T3,M30,2025-04,BR,2020-01-01,true,false,AVAILABLE,7,7.19023089415,true,false,false
v2,quarterly,true_oos,T3,M30,2025-04,MIX,2020-01-01,true,false,AVAILABLE,9,1.95807099243,true,false,false
v2,quarterly,true_oos,T3,M30,2025-04,NG,2020-02-03,true,false,AVAILABLE,4,1.38264128209,true,false,false
v2,quarterly,true_oos,T3,M30,2025-05,Si,2020-01-01,true,false,AVAILABLE,7,-1.61740559432,false,true,false
v2,quarterly,true_oos,T3,M30,2025-05,CNY,2022-04-21,true,false,AVAILABLE,6,-5.8781565416,false,true,false
v2,quarterly,true_oos,T3,M30,2025-05,GD,2020-01-01,true,false,AVAILABLE,4,-0.452928367059,false,true,false
v2,quarterly,true_oos,T3,M30,2025-05,BR,2020-01-01,true,false,AVAILABLE,3,-0.361131850932,false,true,false
v2,quarterly,true_oos,T3,M30,2025-05,MIX,2020-01-01,true,false,AVAILABLE,3,4.63084697129,true,false,false
v2,quarterly,true_oos,T3,M30,2025-05,NG,2020-02-03,true,false,AVAILABLE,3,1.98323048133,true,false,false
v2,quarterly,true_oos,T3,M30,2025-06,Si,2020-01-01,true,false,AVAILABLE,3,1.8493718319,true,false,false
v2,quarterly,true_oos,T3,M30,2025-06,CNY,2022-04-21,true,false,AVAILABLE,4,-2.96190579355,false,true,false
v2,quarterly,true_oos,T3,M30,2025-06,GD,2020-01-01,true,false,AVAILABLE,5,-3.37629959651,false,true,false
v2,quarterly,true_oos,T3,M30,2025-06,BR,2020-01-01,true,false,AVAILABLE,5,9.03275983109,true,false,false
v2,quarterly,true_oos,T3,M30,2025-06,MIX,2020-01-01,true,false,AVAILABLE,3,-2.18225819077,false,true,false
v2,quarterly,true_oos,T3,M30,2025-06,NG,2020-02-03,true,false,AVAILABLE,6,4.65531238221,true,false,false
v2,quarterly,true_oos,T3,M30,2025-07,Si,2020-01-01,true,false,AVAILABLE,4,10.2992895647,true,false,false
v2,quarterly,true_oos,T3,M30,2025-07,CNY,2022-04-21,true,false,AVAILABLE,6,7.79900324727,true,false,false
v2,quarterly,true_oos,T3,M30,2025-07,GD,2020-01-01,true,false,AVAILABLE,5,-3.01279481825,false,true,false
v2,quarterly,true_oos,T3,M30,2025-07,BR,2020-01-01,true,false,AVAILABLE,3,2.67336472898,true,false,false
v2,quarterly,true_oos,T3,M30,2025-07,MIX,2020-01-01,true,false,AVAILABLE,5,6.81355283407,true,false,false
v2,quarterly,true_oos,T3,M30,2025-07,NG,2020-02-03,true,false,AVAILABLE,6,4.42556423783,true,false,false
v2,quarterly,true_oos,T3,M30,2025-08,Si,2020-01-01,true,false,AVAILABLE,1,-0.609092581163,false,true,false
v2,quarterly,true_oos,T3,M30,2025-08,CNY,2022-04-21,true,false,AVAILABLE,1,-0.521601065956,false,true,false
v2,quarterly,true_oos,T3,M30,2025-08,GD,2020-01-01,true,false,AVAILABLE,6,2.02581056708,true,false,false
v2,quarterly,true_oos,T3,M30,2025-08,BR,2020-01-01,true,false,AVAILABLE,8,-4.8646517771,false,true,false
v2,quarterly,true_oos,T3,M30,2025-08,MIX,2020-01-01,true,false,AVAILABLE,6,-0.140527463451,false,true,false
v2,quarterly,true_oos,T3,M30,2025-08,NG,2020-02-03,true,false,AVAILABLE,5,-3.53234560313,false,true,false
v2,quarterly,true_oos,T3,M30,2025-09,Si,2020-01-01,true,false,AVAILABLE,4,13.4790306208,true,false,false
v2,quarterly,true_oos,T3,M30,2025-09,CNY,2022-04-21,true,false,AVAILABLE,3,13.3372072996,true,false,false
v2,quarterly,true_oos,T3,M30,2025-09,GD,2020-01-01,true,false,AVAILABLE,8,-1.703542781,false,true,false
v2,quarterly,true_oos,T3,M30,2025-09,BR,2020-01-01,true,false,AVAILABLE,9,-0.472163842772,false,true,false
v2,quarterly,true_oos,T3,M30,2025-09,MIX,2020-01-01,true,false,AVAILABLE,7,5.7237802254,true,false,false
v2,quarterly,true_oos,T3,M30,2025-09,NG,2020-02-03,true,false,AVAILABLE,6,-1.73068759689,false,true,false
v2,quarterly,true_oos,T3,M30,2025-10,Si,2020-01-01,true,false,AVAILABLE,8,-1.35611723924,false,true,false
v2,quarterly,true_oos,T3,M30,2025-10,CNY,2022-04-21,true,false,AVAILABLE,8,1.53596579685,true,false,false
v2,quarterly,true_oos,T3,M30,2025-10,GD,2020-01-01,true,false,AVAILABLE,11,5.19652141786,true,false,false
v2,quarterly,true_oos,T3,M30,2025-10,BR,2020-01-01,true,false,AVAILABLE,9,3.55676039825,true,false,false
v2,quarterly,true_oos,T3,M30,2025-10,MIX,2020-01-01,true,false,AVAILABLE,11,6.19965232463,true,false,false
v2,quarterly,true_oos,T3,M30,2025-10,NG,2020-02-03,true,false,AVAILABLE,11,1.82743270244,true,false,false
v2,quarterly,true_oos,T3,M30,2025-11,Si,2020-01-01,true,false,AVAILABLE,2,2.15955142251,true,false,false
v2,quarterly,true_oos,T3,M30,2025-11,CNY,2022-04-21,true,false,AVAILABLE,3,2.71718318138,true,false,false
v2,quarterly,true_oos,T3,M30,2025-11,GD,2020-01-01,true,false,AVAILABLE,4,2.56623790536,true,false,false
v2,quarterly,true_oos,T3,M30,2025-11,BR,2020-01-01,true,false,NO_TRADES,0,0,false,false,true
v2,quarterly,true_oos,T3,M30,2025-11,MIX,2020-01-01,true,false,AVAILABLE,5,-1.5968491614,false,true,false
v2,quarterly,true_oos,T3,M30,2025-11,NG,2020-02-03,true,false,AVAILABLE,7,-5.66451695239,false,true,false
v2,quarterly,true_oos,T3,M30,2025-12,Si,2020-01-01,true,false,AVAILABLE,9,-1.09250730154,false,true,false
v2,quarterly,true_oos,T3,M30,2025-12,CNY,2022-04-21,true,false,AVAILABLE,7,-2.26350736857,false,true,false
v2,quarterly,true_oos,T3,M30,2025-12,GD,2020-01-01,true,false,AVAILABLE,4,2.58357821836,true,false,false
v2,quarterly,true_oos,T3,M30,2025-12,BR,2020-01-01,true,false,AVAILABLE,7,-4.44056322818,false,true,false
v2,quarterly,true_oos,T3,M30,2025-12,MIX,2020-01-01,true,false,AVAILABLE,4,-3.50435675451,false,true,false
v2,quarterly,true_oos,T3,M30,2025-12,NG,2020-02-03,true,false,AVAILABLE,10,5.71849196025,true,false,false
v2,quarterly,true_oos,T3,M30,2026-01,Si,2020-01-01,true,false,AVAILABLE,2,0.874143917804,true,false,false
v2,quarterly,true_oos,T3,M30,2026-01,CNY,2022-04-21,true,false,AVAILABLE,4,2.99859969327,true,false,false
v2,quarterly,true_oos,T3,M30,2026-01,GD,2020-01-01,true,false,AVAILABLE,10,7.29207217084,true,false,false
v2,quarterly,true_oos,T3,M30,2026-01,BR,2020-01-01,true,false,AVAILABLE,10,3.1720881553,true,false,false
v2,quarterly,true_oos,T3,M30,2026-01,MIX,2020-01-01,true,false,AVAILABLE,4,-2.38923810268,false,true,false
v2,quarterly,true_oos,T3,M30,2026-01,NG,2020-02-03,true,false,AVAILABLE,13,-1.66394439153,false,true,false
v2,quarterly,true_oos,T3,M30,2026-02,Si,2020-01-01,true,false,AVAILABLE,2,-1.61825808825,false,true,false
v2,quarterly,true_oos,T3,M30,2026-02,CNY,2022-04-21,true,false,AVAILABLE,5,-4.17006222642,false,true,false
v2,quarterly,true_oos,T3,M30,2026-02,GD,2020-01-01,true,false,AVAILABLE,3,-3.00024314373,false,true,false
v2,quarterly,true_oos,T3,M30,2026-02,BR,2020-01-01,true,false,AVAILABLE,6,-1.44419979925,false,true,false
v2,quarterly,true_oos,T3,M30,2026-02,MIX,2020-01-01,true,false,AVAILABLE,2,-0.6782698177,false,true,false
v2,quarterly,true_oos,T3,M30,2026-02,NG,2020-02-03,true,false,AVAILABLE,1,-0.854369129024,false,true,false
v2,quarterly,true_oos,T3,M30,2026-03,Si,2020-01-01,true,false,AVAILABLE,6,8.91850828301,true,false,false
v2,quarterly,true_oos,T3,M30,2026-03,CNY,2022-04-21,true,false,AVAILABLE,5,7.55554550689,true,false,false
v2,quarterly,true_oos,T3,M30,2026-03,GD,2020-01-01,true,false,AVAILABLE,5,11.3196247458,true,false,false
v2,quarterly,true_oos,T3,M30,2026-03,BR,2020-01-01,true,false,AVAILABLE,6,15.8815320149,true,false,false
v2,quarterly,true_oos,T3,M30,2026-03,MIX,2020-01-01,true,false,AVAILABLE,4,-1.90943717864,false,true,false
v2,quarterly,true_oos,T3,M30,2026-03,NG,2020-02-03,true,false,AVAILABLE,5,-5.58581423262,false,true,false
v2,quarterly,true_oos,T3,M30,2026-04,Si,2020-01-01,true,false,AVAILABLE,4,1.75185727918,true,false,false
v2,quarterly,true_oos,T3,M30,2026-04,CNY,2022-04-21,true,false,AVAILABLE,3,-2.01138098475,false,true,false
v2,quarterly,true_oos,T3,M30,2026-04,GD,2020-01-01,true,false,AVAILABLE,3,1.03707508194,true,false,false
v2,quarterly,true_oos,T3,M30,2026-04,BR,2020-01-01,true,false,AVAILABLE,8,5.60320716156,true,false,false
v2,quarterly,true_oos,T3,M30,2026-04,MIX,2020-01-01,true,false,AVAILABLE,10,1.36323999943,true,false,false
v2,quarterly,true_oos,T3,M30,2026-04,NG,2020-02-03,true,false,AVAILABLE,6,-0.148789638644,false,true,false
v2,quarterly,true_oos,T3,M30,2026-05,Si,2020-01-01,true,false,AVAILABLE,4,6.75103188771,true,false,false
v2,quarterly,true_oos,T3,M30,2026-05,CNY,2022-04-21,true,false,AVAILABLE,3,3.49199878813,true,false,false
v2,quarterly,true_oos,T3,M30,2026-05,GD,2020-01-01,true,false,AVAILABLE,9,-6.16038374503,false,true,false
v2,quarterly,true_oos,T3,M30,2026-05,BR,2020-01-01,true,false,AVAILABLE,6,-3.35393169947,false,true,false
v2,quarterly,true_oos,T3,M30,2026-05,MIX,2020-01-01,true,false,AVAILABLE,7,-3.8895726868,false,true,false
v2,quarterly,true_oos,T3,M30,2026-05,NG,2020-02-03,true,false,AVAILABLE,3,-0.002035158614,false,true,false
v2,quarterly,true_oos,T3,M30,2026-06,Si,2020-01-01,true,false,AVAILABLE,7,3.19152300267,true,false,false
v2,quarterly,true_oos,T3,M30,2026-06,CNY,2022-04-21,true,false,AVAILABLE,6,4.21545516367,true,false,false
v2,quarterly,true_oos,T3,M30,2026-06,GD,2020-01-01,true,false,AVAILABLE,5,9.60831966904,true,false,false
v2,quarterly,true_oos,T3,M30,2026-06,BR,2020-01-01,true,false,AVAILABLE,6,1.6895831288,true,false,false
v2,quarterly,true_oos,T3,M30,2026-06,MIX,2020-01-01,true,false,AVAILABLE,13,4.69871889234,true,false,false
v2,quarterly,true_oos,T3,M30,2026-06,NG,2020-02-03,true,false,AVAILABLE,4,-4.37789987569,false,true,false
v2,quarterly,true_oos,T3,M30,2026-07,Si,2020-01-01,true,false,AVAILABLE,5,0.319774485112,true,false,false
v2,quarterly,true_oos,T3,M30,2026-07,CNY,2022-04-21,true,false,AVAILABLE,8,-1.17725879901,false,true,false
v2,quarterly,true_oos,T3,M30,2026-07,GD,2020-01-01,true,false,AVAILABLE,7,-0.871597504952,false,true,false
v2,quarterly,true_oos,T3,M30,2026-07,BR,2020-01-01,true,false,AVAILABLE,11,6.69047202185,true,false,false
v2,quarterly,true_oos,T3,M30,2026-07,MIX,2020-01-01,true,false,AVAILABLE,6,0.085754698185,true,false,false
v2,quarterly,true_oos,T3,M30,2026-07,NG,2020-02-03,true,false,AVAILABLE,8,-1.78381049915,false,true,false
v2,quarterly,true_oos,T3,M30,2026-08,Si,2020-01-01,true,false,AVAILABLE,10,1.07849597061,true,false,false
v2,quarterly,true_oos,T3,M30,2026-08,CNY,2022-04-21,true,false,AVAILABLE,13,4.81222287913,true,false,false
v2,quarterly,true_oos,T3,M30,2026-08,GD,2020-01-01,true,false,AVAILABLE,8,3.19290554025,true,false,false
v2,quarterly,true_oos,T3,M30,2026-08,BR,2020-01-01,true,false,AVAILABLE,8,-5.1171060388,false,true,false
v2,quarterly,true_oos,T3,M30,2026-08,MIX,2020-01-01,true,false,AVAILABLE,7,3.60646547927,true,false,false
v2,quarterly,true_oos,T3,M30,2026-08,NG,2020-02-03,true,false,AVAILABLE,6,-2.13184667138,false,true,false
v2,quarterly,true_oos,T3,M30,2026-09,Si,2020-01-01,true,false,AVAILABLE,4,0.791959464303,true,false,false
v2,quarterly,true_oos,T3,M30,2026-09,CNY,2022-04-21,true,false,AVAILABLE,5,0.548141292952,true,false,false
v2,quarterly,true_oos,T3,M30,2026-09,GD,2020-01-01,true,false,AVAILABLE,6,-1.42282151522,false,true,false
v2,quarterly,true_oos,T3,M30,2026-09,BR,2020-01-01,true,false,AVAILABLE,6,5.46508055756,true,false,false
v2,quarterly,true_oos,T3,M30,2026-09,MIX,2020-01-01,true,false,AVAILABLE,5,2.58528322086,true,false,false
v2,quarterly,true_oos,T3,M30,2026-09,NG,2020-02-03,true,false,AVAILABLE,1,-1.1708556202,false,true,false
v2,quarterly,true_oos,T3,H1,2025-02,Si,2020-01-01,true,false,AVAILABLE,1,2.3957986976,true,false,false
v2,quarterly,true_oos,T3,H1,2025-02,CNY,2022-04-21,true,false,NO_TRADES,0,0,false,false,true
